Date,daily_sentiment
2020-01-14,0.1372641937008925
2020-01-15,0.0242413197244916
2020-01-16,0.3239030158147216
2020-01-17,0.2147523567080497
2020-01-21,-0.0676532667130231
2020-01-22,0.2683757419387499
2020-01-23,-0.0012932457029819
2020-01-24,-0.0253925621509552
2020-01-27,-0.4668237771838903
2020-01-28,-0.1520703785742322
2020-01-29,0.442954733967781
2020-01-30,0.3177544275919596
2020-01-31,0.1279323697090149
2020-02-03,0.2069396770426205
2020-02-04,-0.300873984893163
2020-02-05,-0.082250545732677
2020-02-06,-0.1840338570376237
2020-02-07,0.0024322904646396
2020-02-10,-0.1902826114424637
2020-02-11,0.0026428618778785
2020-02-12,0.1513764314353466
2020-02-13,0.3069839738309384
2020-02-14,-0.0556261613965034
2020-02-18,0.1680381000041961
2020-02-19,-0.1151921001396008
2020-02-20,-0.4075381280854344
2020-02-21,-0.1731710322201251
2020-02-24,-0.4655746673899038
2020-02-25,-0.2110933649819344
2020-02-26,-0.058938336931169
2020-02-27,-0.5888061630813515
2020-02-28,-0.3702578751835972
2020-03-02,-0.1668943418189883
2020-03-03,0.0420031297951936
2020-03-04,-0.0841917507350445
2020-03-05,-0.1752283476293087
2020-03-06,-0.5146176062524319
2020-03-09,-0.4692819947376847
2020-03-10,-0.2919355817139148
2020-03-11,-0.2631240472197532
2020-03-12,-0.4515923997759819
2020-03-13,-0.083716248969237
2020-03-16,-0.6016640042886138
2020-03-17,-0.5016620622149536
2020-03-18,-0.3274444169364869
2020-03-19,-0.2490507983602583
2020-03-20,-0.3847324221084515
2020-03-23,-0.4090866663027555
2020-03-24,-0.1026118440553545
2020-03-25,-0.1298411269672215
2020-03-26,-0.2137025631964206
2020-03-27,-0.0542945551375548
2020-03-30,-0.1308624446392059
2020-03-31,-0.2904788721352815
2020-04-01,-0.3304170572331973
2020-04-02,0.1905442873636881
2020-04-03,-0.3696964114904403
2020-04-06,-0.1663458783179521
2020-04-07,0.3960087113082409
2020-04-08,0.1126948371529579
2020-04-09,0.1631617300212383
2020-04-13,-0.2301917215809226
2020-04-14,0.0140873497085911
2020-04-15,0.071677578613162
2020-04-16,-0.2482723407447337
2020-04-17,-0.5142757564783096
2020-04-20,0.0278874054551124
2020-04-21,-0.5400398435691992
2020-04-22,0.0161143243312835
2020-04-24,0.1031955033540725
2020-04-27,-0.2091930070891976
2020-04-28,0.3960854145698249
2020-04-29,0.6859143376350403
2020-04-30,-0.402237179223448
2020-05-01,-0.1469278316944837
2020-05-04,0.0597395122051239
2020-05-05,-0.0565197733896119
2020-05-06,0.338063981384039
2020-05-07,0.0276168095214026
2020-05-08,-0.063398549798876
2020-05-11,0.3003074139356613
2020-05-12,0.0025391057133674
2020-05-13,-0.0254076123237609
2020-05-14,-0.4272049151360989
2020-05-15,0.289179931084315
2020-05-18,0.1020245105028152
2020-05-19,-0.60718967517217
2020-05-20,0.1486135345573227
2020-05-21,0.1372896252820888
2020-05-22,-0.3172890723993382
2020-05-26,0.0415233080275356
2020-05-27,-0.0748871732503175
2020-05-28,0.0462325511500239
2020-05-29,0.2922701649367809
2020-06-01,0.1089615946901696
2020-06-02,-0.1947413467402969
2020-06-03,0.180437445640564
2020-06-04,0.1494767939050992
2020-06-05,0.4509686641395092
2020-06-08,-0.268104026094079
2020-06-09,-0.0085133276879787
2020-06-10,-0.1991524705663323
2020-06-11,0.0139940351247787
2020-06-12,-0.0533421691507101
2020-06-15,-0.3070899558564027
2020-06-16,0.0835420131683349
2020-06-17,-0.2881711398561795
2020-06-18,-0.0925237735112508
2020-06-19,0.0651054602737228
2020-06-22,0.3525576752920945
2020-06-24,-0.131800590083003
2020-06-25,0.0677787773311138
2020-06-26,-0.2211677762679756
2020-06-29,0.1636850893497467
2020-06-30,0.0693271884487734
2020-07-01,0.2764132788235491
2020-07-02,0.1961619148237837
2020-07-06,0.0146546863640347
2020-07-07,0.0230404622852802
2020-07-08,0.1297469250857829
2020-07-09,0.3666229099035262
2020-07-10,0.0044991299510002
2020-07-13,-0.3859520157178243
2020-07-14,-0.2851914235701163
2020-07-15,0.047123422846198
2020-07-16,0.0579802170395851
2020-07-20,0.2772831295927365
2020-07-21,0.1030477937310933
2020-07-22,-0.1623590632031361
2020-07-23,0.387688285857439
2020-07-24,-0.1225003693252801
2020-07-27,-0.0789571031928062
2020-07-28,0.0606675958260893
2020-07-29,-0.5226823395738999
2020-07-30,0.5077779144048691
2020-07-31,-0.2022119108587503
2020-08-03,0.4808136050899823
2020-08-04,0.3381998483091593
2020-08-05,-0.0037959069013595
2020-08-06,-0.0897198005446365
2020-08-07,-0.2034918069839477
2020-08-10,0.041664614342153
2020-08-11,0.2121554289478808
2020-08-12,0.4653636602063973
2020-08-13,-0.3651573061943054
2020-08-14,-0.4452488079667091
2020-08-17,0.1984776924364268
2020-08-18,-0.0132397895213216
2020-08-19,-0.0706044472754001
2020-08-20,0.0209397790687424
2020-08-21,0.1669080690480768
2020-08-24,0.072064571082592
2020-08-25,0.0047908777903232
2020-08-26,-0.1941071320325136
2020-08-27,0.1068392855425675
2020-08-28,0.337596958089206
2020-08-31,-0.0976972081698477
2020-09-01,0.174691521252195
2020-09-02,0.1592839453369379
2020-09-03,-0.4292592480778694
2020-09-04,-0.4576954618096351
2020-09-08,-0.3305980271349351
2020-09-09,-0.239932391171654
2020-09-10,-0.0639183695117632
2020-09-11,0.1544641405344009
2020-09-14,0.4733169347047806
2020-09-15,0.0466640898957848
2020-09-16,-0.0578707925354441
2020-09-17,0.2549967534840106
2020-09-18,-0.102229743823409
2020-09-21,-0.1961540281772613
2020-09-22,-0.71934841076533
2020-09-23,-0.2255177038975737
2020-09-24,0.3279837321490049
2020-09-25,0.0016648558278878
2020-09-28,0.442394127137959
2020-09-29,0.0242367711450372
2020-09-30,-0.0368350578937679
2020-10-01,-0.1380564042677481
2020-10-02,-0.0178461819887161
2020-10-05,0.3622551709413528
2020-10-06,-0.5715137794613838
2020-10-07,0.0521667320281266
2020-10-08,-0.0354112186469137
2020-10-09,0.8289691209793091
2020-10-12,-0.2495877388864755
2020-10-13,-0.0580436396412551
2020-10-14,-0.0618034551541011
2020-10-15,-0.0779246278107166
2020-10-16,-0.3051778860390186
2020-10-19,-0.0793337452535828
2020-10-20,0.1126765690743923
2020-10-21,0.075305783500274
2020-10-22,-0.0579541847109794
2020-10-23,-0.0442053619772196
2020-10-26,0.0060187292595704
2020-10-27,0.1282454738393425
2020-10-28,-0.6147353947162628
2020-10-29,-0.3055842846632003
2020-10-30,0.0004033669829368
2020-11-02,0.0438779873773455
2020-11-03,0.2858206398785114
2020-11-04,0.0748706378042698
2020-11-05,-0.4292329009622335
2020-11-06,0.355315520428121
2020-11-09,0.1802226519212126
2020-11-10,-0.0442145271226763
2020-11-11,0.3663906753063202
2020-11-12,-0.0021903244778514
2020-11-13,0.383416923880577
2020-11-16,0.2857376911084759
2020-11-17,0.1317972314677067
2020-11-18,-0.0860760733485222
2020-11-19,0.0523193664848804
2020-11-20,0.1136714595236948
2020-11-23,-0.0415082443505525
2020-11-24,0.3755936300238737
2020-11-25,0.0312919116113335
2020-11-27,0.5003362471858661
2020-11-30,-0.0254229248634406
2020-12-01,-0.0341995207385884
2020-12-02,0.0920456325014432
2020-12-03,-0.0031971633434295
2020-12-04,0.130390914157033
2020-12-07,0.4323132522404194
2020-12-08,0.006320983171463
2020-12-09,0.2229698933660983
2020-12-10,-0.1379348253831267
2020-12-11,0.3457218396166959
2020-12-14,-0.0456215236335992
2020-12-15,0.2812925241887569
2020-12-16,0.1374761052429675
2020-12-17,0.3770623027036587
2020-12-18,0.2401360222561792
2020-12-21,0.083760255947709
2020-12-22,-0.1877660269715956
2020-12-23,0.02301711961627
2020-12-24,0.0574169685132801
2020-12-28,-0.3787321504205465
2020-12-29,0.14634520560503
2020-12-30,0.3253586857269208
2021-01-04,-0.1363852944757257
2021-01-05,-0.1693207658827304
2021-01-06,-0.0450800023972987
2021-01-07,0.0707170364579984
2021-01-08,-0.0014935955405235
2021-01-11,0.1843052270511786
2021-01-12,-0.4107857905328274
2021-01-13,-0.4738473193719983
2021-01-14,0.2352987950046857
2021-01-15,-0.1948457456060818
2021-01-19,0.0842377332349618
2021-01-20,0.2816029950976372
2021-01-21,0.2009432213380933
2021-01-25,-0.1907603949308395
2021-01-26,-0.1378294616937637
2021-01-27,0.0195156298577785
2021-01-28,-0.1918130754493177
2021-01-29,0.2385799778359277
2021-02-01,0.6163413096219301
2021-02-02,-0.1436741193756461
2021-02-03,-0.2806484817216794
2021-02-04,0.1628300528973341
2021-02-05,0.0251270371178785
2021-02-08,0.0087811164557933
2021-02-09,0.0489250598475337
2021-02-10,-0.4397861957550049
2021-02-11,0.1852401308715343
2021-02-12,0.2408430501818657
2021-02-16,0.1532994363456964
2021-02-17,0.1836581428845723
2021-02-18,-0.4257565349340438
2021-02-19,0.1096023470163345
2021-02-22,0.0697313919663429
2021-02-23,0.3783798608928919
2021-02-24,0.9008100628852844
2021-02-25,-0.1133246421813965
2021-02-26,0.4099067384377122
2021-03-01,0.0437579639256
2021-03-02,0.0633894130587578
2021-03-03,0.2961814694572239
2021-03-04,0.0932400539517402
2021-03-05,-0.2476551368832588
2021-03-08,-0.1220017485320568
2021-03-09,-0.2522805836051702
2021-03-10,-0.0293500591069459
2021-03-11,0.1584723231693109
2021-03-12,0.0144259830315907
2021-03-15,0.2549005374312401
2021-03-16,-0.3051557073162662
2021-03-17,0.1470062592998146
2021-03-18,-0.0175171140581369
2021-03-19,-0.2219235766679048
2021-03-22,-0.130916874234875
2021-03-23,-0.028338891454041
2021-03-24,-0.1658723082925592
2021-03-25,0.1317066820338367
2021-03-26,0.1242849337203162
2021-03-29,0.2466995686292648
2021-03-30,-0.0172488184438811
2021-03-31,0.0614911280572414
2021-04-01,0.2963472636682646
2021-04-05,-0.5101107979814211
2021-04-06,0.3859867816790938
2021-04-07,0.0821081437170505
2021-04-08,0.2337270528078079
2021-04-09,0.1898883566260338
2021-04-12,0.0729630510322749
2021-04-13,-0.0627551563084125
2021-04-14,0.2305192686617374
2021-04-15,-0.3724206238985061
2021-04-16,0.389494222899278
2021-04-19,-0.0761508015649659
2021-04-20,0.1084117032587528
2021-04-21,-0.243107430016001
2021-04-22,0.5131308883428574
2021-04-23,0.0317536126822233
2021-04-26,0.8887834548950195
2021-04-27,0.3504222386649677
2021-04-28,0.1303177390247583
2021-04-29,-0.6274044439196587
2021-04-30,0.0127850491553544
2021-05-03,0.2854257722695668
2021-05-04,-0.1919166832748386
2021-05-05,0.131944024314483
2021-05-06,-0.4551869444549083
2021-05-07,-0.2432134225964545
2021-05-10,-0.1745755098760128
2021-05-11,-0.4572934955358505
2021-05-12,-0.1154260274488478
2021-05-13,-0.0973427395025888
2021-05-14,0.3948578337828318
2021-05-17,-0.0897259704768657
2021-05-18,-0.1276921446745595
2021-05-19,-0.0223603695631027
2021-05-20,-0.3682933494448662
2021-05-21,-0.2958463355898857
2021-05-24,0.2031432171352207
2021-05-25,0.1201316118240356
2021-05-26,-0.0836142063140869
2021-05-27,0.3924498230218887
2021-05-28,-0.1457195232311884
2021-06-01,0.1586638735607266
2021-06-02,0.140015797317028
2021-06-03,0.0468516707420348
2021-06-04,0.0757159156103929
2021-06-07,-0.3714091312140226
2021-06-08,0.2307970132678747
2021-06-09,0.2960265576839446
2021-06-10,0.3654676924149195
2021-06-11,0.4747568368911743
2021-06-14,0.052765853703022
2021-06-15,-0.4675649059936403
2021-06-16,-0.1574098843460281
2021-06-17,-0.2427496568610271
2021-06-18,-0.05357276648283
2021-06-21,0.1391847093279163
2021-06-22,0.0528770461678504
2021-06-23,-0.055477924644947
2021-06-24,0.0032547737161318
2021-06-25,-0.0862366586923599
2021-06-28,0.1552060801535844
2021-06-29,0.4000952959060669
2021-06-30,0.2501117654144764
2021-07-01,0.0909824669361114
2021-07-02,0.3292226798832416
2021-07-06,0.8369068503379822
2021-07-07,-0.0743025852633374
2021-07-08,0.276040367782116
2021-07-09,-0.91565203666687
2021-07-12,0.3142406990130742
2021-07-13,-0.2354652530824144
2021-07-14,-0.1787893460132181
2021-07-15,-0.3751954510807991
2021-07-16,0.5911278165876865
2021-07-19,-0.1455246800822871
2021-07-20,0.2505004019476473
2021-07-21,0.2779758917167783
2021-07-22,-0.1373738786205649
2021-07-23,-0.0259293559938669
2021-07-26,0.1794414941221475
2021-07-27,0.3624365739524365
2021-07-28,-0.6928906738758087
2021-07-29,-0.2468853654960791
2021-07-30,-0.0736416317522525
2021-08-02,-0.089807029813528
2021-08-03,-0.2413812590142091
2021-08-04,-0.0907961763441562
2021-08-05,0.1684641009196639
2021-08-06,0.2465080231428146
2021-08-09,0.2581134438514709
2021-08-10,-0.3684430718421936
2021-08-11,0.223942656069994
2021-08-13,0.0448761396110057
2021-08-16,0.0835238865443638
2021-08-17,-0.111887244740501
2021-08-18,-0.0738182235509157
2021-08-19,-0.1337875972191492
2021-08-20,-0.4873053077608346
2021-08-23,-0.0211980342864989
2021-08-24,0.1762942783534527
2021-08-25,0.0462314382195472
2021-08-26,-0.0995950823028882
2021-08-27,0.0655833389610051
2021-08-30,-0.0117224085011651
2021-08-31,-0.2004963041593631
2021-09-01,-0.1233105090047631
2021-09-02,-0.4255229979753494
2021-09-03,0.1680203910917043
2021-09-07,-0.1621631756424904
2021-09-08,-0.042662926763296
2021-09-09,-0.2187427704532941
2021-09-10,-0.41974738240242
2021-09-13,0.7947094440460205
2021-09-14,0.1388780083507299
2021-09-15,-0.1450865725901994
2021-09-16,-0.6237949387480816
2021-09-17,-0.361940860748291
2021-09-20,-0.3941341659519821
2021-09-21,-0.7632873892784119
2021-09-22,-0.2247212417423725
2021-09-23,-0.3861399386078119
2021-09-24,-0.1841812003403902
2021-09-27,0.3406310234632757
2021-09-28,-0.330100953578949
2021-09-29,-0.1495790969994333
2021-09-30,-0.1088054971769451
2021-10-01,-0.0229861953606207
2021-10-04,-0.3266713574994356
2021-10-05,-0.2642526819060246
2021-10-06,-0.2609748475253582
2021-10-07,0.1032378762960433
2021-10-08,0.0158893624320626
2021-10-11,0.2277671836316585
2021-10-12,-0.1272940959781408
2021-10-13,0.0581416636705398
2021-10-14,-0.0157767760434321
2021-10-15,0.1182782432685295
2021-10-18,0.5857911542057991
2021-10-19,0.2602536439895629
2021-10-20,0.0932267537074429
2021-10-21,0.505071370197194
2021-10-22,-0.3095400417223573
2021-10-25,0.0005399646858374
2021-10-26,-0.2308343672193587
2021-10-27,-0.0017526346657957
2021-10-28,0.0568299889564514
2021-10-29,0.0069347549643781
2021-11-01,0.1662842314690351
2021-11-02,-0.1344533255323767
2021-11-03,0.295970075763762
2021-11-04,0.1439895518124103
2021-11-05,0.1353806652128696
2021-11-08,-0.0680995245929807
2021-11-09,0.0234982666249076
2021-11-10,-0.2450870792381465
2021-11-11,-0.2622638996690511
2021-11-12,-0.0003857754170894
2021-11-15,-0.2742693178355694
2021-11-16,-0.0013857269659638
2021-11-17,0.0004152214775483
2021-11-18,-0.0175355765968561
2021-11-19,-0.1433148328214883
2021-11-22,0.0512349375834068
2021-11-23,0.0611916679888963
2021-11-24,-0.0672332286834716
2021-11-26,-0.4887495730072259
2021-11-29,-0.2114513807464391
2021-11-30,-0.0004583725084861
2021-12-01,-0.0571085829287767
2021-12-02,-0.1934521688769261
2021-12-03,-0.0312096918267863
2021-12-06,0.1476078577339649
2021-12-07,0.2755937546491623
2021-12-08,-0.2147606581759949
2021-12-09,0.3090522889047861
2021-12-10,0.3545079723000526
2021-12-13,0.3526581381447613
2021-12-14,0.1900156810879706
2021-12-15,-0.4426318919286132
2021-12-16,-0.1704391962848604
2021-12-17,0.3674155895908673
2021-12-20,-0.0893196389079093
2021-12-21,0.1583549520000815
2021-12-22,0.0934259171287218
2021-12-23,0.0528014614246785
2021-12-27,-0.1999576818197965
2021-12-28,-0.2115875000599771
2021-12-29,-0.0756306303117204
2021-12-30,0.0875670195091515
2021-12-31,0.1487905564717948
2022-01-03,0.0252043126294245
2022-01-04,-0.0832950452963511
2022-01-05,0.299873102190239
2022-01-06,-0.0899432484060525
2022-01-07,-0.3374063847586512
2022-01-10,0.0305088282459311
2022-01-11,-0.0139914147023643
2022-01-12,0.0813260176884276
2022-01-13,0.0740650615965326
2022-01-14,0.0277394712902605
2022-01-18,-0.0683560834399291
2022-01-19,-0.2361753918230533
2022-01-20,-0.2867470197379589
2022-01-21,-0.2174636412125367
2022-01-24,-0.4012912384544809
2022-01-25,-0.2102435980923473
2022-01-26,-0.2307377169755372
2022-01-27,-0.273305406793952
2022-01-28,-0.1440443444464887
2022-01-31,-0.3583793882280588
2022-02-01,-0.0663188960403203
2022-02-02,-0.1365173172671347
2022-02-03,0.1027542112395167
2022-02-04,0.0790459117852151
2022-02-07,0.0534596854510406
2022-02-08,0.0447987453504042
2022-02-09,0.0583120977506041
2022-02-10,-0.0869021165583815
2022-02-11,0.0025470092892646
2022-02-14,-0.0843206867575645
2022-02-15,-0.2676910321627344
2022-02-16,-0.4287430892388026
2022-02-17,0.0598458002010981
2022-02-18,-0.1940972050651908
2022-02-22,-0.4335538980861504
2022-02-23,-0.2466785587808665
2022-02-24,0.0018579136007107
2022-02-25,0.0404263880724708
2022-02-28,-0.0244533022244771
2022-03-01,0.1937167281284928
2022-03-02,0.0888654233089515
2022-03-03,-0.0418550796806812
2022-03-04,-0.4422414133118258
2022-03-07,-0.3142660674639046
2022-03-08,-0.2028146050870418
2022-03-09,-0.5006454853074891
2022-03-10,0.0564188815653324
2022-03-11,-0.0323600961516301
2022-03-14,-0.5390104254086813
2022-03-15,0.1144818160682916
2022-03-16,0.1248953430913388
2022-03-17,0.1916026013592879
2022-03-18,-0.098004818893969
2022-03-21,0.2062243778258562
2022-03-22,0.0110480957664548
2022-03-23,-0.1430576563709312
2022-03-24,-0.1052339861635118
2022-03-25,-0.0719240441918372
2022-03-28,-0.0497837657108902
2022-03-29,-0.1237217392772436
2022-03-30,-0.4129333893458048
2022-03-31,0.280693667275565
2022-04-01,0.2906769048422574
2022-04-04,0.2137990170581774
2022-04-05,-0.0013424201558033
2022-04-06,-0.5931026227772236
2022-04-07,0.1100768755589212
2022-04-08,0.1612453147148092
2022-04-11,0.1680461888511975
2022-04-12,0.1805118180811405
2022-04-13,0.0114048479124903
2022-04-14,0.0485731454566121
2022-04-18,-0.111283112849508
2022-04-19,-0.1452319145734821
2022-04-20,-0.4901606545317918
2022-04-21,-0.1791217317804694
2022-04-22,-0.2480261991066592
2022-04-25,0.420522216707468
2022-04-26,-0.2208929518237709
2022-04-27,-0.0792662365362048
2022-04-28,-0.2182149291038513
2022-04-29,-0.5112898736260831
2022-05-02,-0.3103698365804221
2022-05-03,-0.0633243347207705
2022-05-04,-0.2640497286338359
2022-05-05,-0.2138314857505835
2022-05-06,-0.197270022239536
2022-05-09,-0.43429962069624
2022-05-10,-0.263882786151953
2022-05-11,-0.3613875640884919
2022-05-12,-0.3770572265440767
2022-05-13,-0.3463199098284045
2022-05-16,-0.3587483663398486
2022-05-17,-0.1557913764069478
2022-05-18,-0.4394131874665617
2022-05-19,-0.6089036205783487
2022-05-20,-0.3322672094953687
2022-05-23,-0.1268511027670823
2022-05-24,0.1493052811576769
2022-05-25,0.2321412101387977
2022-05-26,-0.0935439674390687
2022-05-27,-0.1443969517946243
2022-05-31,-0.1945774289114134
2022-06-01,0.0815249878380979
