Date,daily_sentiment
2019-07-19,-0.1630053222179413
2019-07-20,-0.1934797554276883
2019-07-21,-0.3075257192055384
2019-07-22,-0.305938649456948
2019-07-23,-0.674287923425436
2019-07-24,-0.3362975801256569
2019-07-25,-0.1405109213665127
2019-07-26,-0.3811042934345702
2019-07-27,-0.5137317899082389
2019-07-28,-0.0079058445990086
2019-07-29,-0.5023972248392445
2019-07-30,-0.4445455578917807
2019-07-31,-0.5114481095224619
2019-08-01,-0.3431073608808219
2019-08-02,-0.0776809774339199
2019-08-03,-0.102380992223819
2019-08-04,0.0117465946823358
2019-08-05,-0.4470868727990559
2019-08-06,0.0413522019305012
2019-08-07,-0.4166950121521949
2019-08-08,-0.4922328046523034
2019-08-09,-0.514305195842798
2019-08-10,-0.4791372008621692
2019-08-11,-0.0145130675624717
2019-08-12,-0.1729745324701071
2019-08-13,-0.0754195239394903
2019-08-14,-0.3013499814730424
2019-08-15,-0.5748424969613553
2019-08-16,-0.1928415298461914
2019-08-17,0.1804510317742824
2019-08-18,-0.2323273138276168
2019-08-19,-0.6805444525347816
2019-08-20,-0.3369045904837549
2019-08-21,-0.0929517458108338
2019-08-22,-0.4893917362723086
2019-08-23,-0.4150383938103914
2019-08-24,-0.3404441790189594
2019-08-25,-0.414996580353805
2019-08-26,-0.2273649079725146
2019-08-27,-0.3397600510054164
2019-08-28,-0.4646353424759581
2019-08-29,-0.4423533689908006
2019-08-30,-0.844314979655402
2019-08-31,-0.1663794815540313
2019-09-01,-0.3536867755465209
2019-09-02,-0.4164197196563085
2019-09-03,-0.7089761808514595
2019-09-04,-0.4079447260333432
2019-09-05,-0.0747337237000465
2019-09-06,-0.3581922445446253
2019-09-07,0.0138477232307195
2019-09-08,-0.1885651083929198
2019-09-09,-0.2960048859769648
2019-09-10,-0.2891058427366343
2019-09-11,-0.0262919251214374
2019-09-12,-0.0277164928615093
2019-09-13,0.0354803729181488
2019-09-14,-0.2866880223155021
2019-09-15,-0.2589055970311165
2019-09-16,-0.2127670009027827
2019-09-17,-0.6160342125222087
2019-09-18,-0.5245471832652887
2019-09-19,-0.3963302733997504
2019-09-20,-0.238562925634059
2019-09-21,-0.087740258872509
2019-09-22,-0.1542337317019701
2019-09-23,-0.2655880241654813
2019-09-24,-0.4004191569983959
2019-09-25,-0.4443106576800346
2019-09-26,-0.258607256743643
2019-09-27,-0.4015358990679185
2019-09-28,-0.5200573101639747
2019-09-29,-0.6146864456435045
2019-09-30,-0.1313333828002214
2019-10-01,-0.2895111945959238
2019-10-02,-0.6011152813831965
2019-10-03,-0.3681955290958285
2019-10-04,-0.6897801202721894
2019-10-05,-0.3192946746945381
2019-10-06,-0.2805260159075259
2019-10-07,-0.4894915322462718
2019-10-08,-0.5580118160981399
2019-10-09,0.0501697427696651
2019-10-10,-0.0125251845879988
2019-10-11,-0.1554852162416164
2019-10-12,0.3675842682520548
2019-10-13,-0.0640626210719347
2019-10-14,-0.1271482136632715
2019-10-15,-0.6753294633494483
2019-10-16,-0.3342007298022508
2019-10-17,-0.4584200388441483
2019-10-18,-0.4001741489129407
2019-10-19,-0.3914981633424759
2019-10-20,-0.3717142641544342
2019-10-21,-0.0461914553306996
2019-10-22,-0.0418089457920619
2019-10-23,-0.3269728933545676
2019-10-24,-0.5806514344488581
2019-10-25,-0.6422828896479174
2019-10-26,-0.4411748414859175
2019-10-27,-0.5366816322008768
2019-10-28,0.1428734055823749
2019-10-29,-0.4346873785058657
2019-10-30,-0.2216996703710821
2019-10-31,-0.4006231627785243
2019-11-01,-0.0462266381829977
2019-11-02,-0.0373034700751304
2019-11-03,-0.1730173714458942
2019-11-04,-0.2684303116467264
2019-11-05,-0.4494257643818855
2019-11-06,-0.3498629257082939
2019-11-07,-0.0765483613746861
2019-11-08,-0.0444314330816269
2019-11-09,-0.3807735294103622
2019-11-10,-0.3646558612585068
2019-11-11,-0.2482613126436869
2019-11-12,-0.5604417780414224
2019-11-13,-0.2932999330488118
2019-11-14,-0.6065966011109677
2019-11-15,-0.2861261330544948
2019-11-16,-0.1726738847792149
2019-11-17,-0.5635370731353759
2019-11-18,-0.1933439383283257
2019-11-19,-0.1136432484620147
2019-11-20,0.1931627676822245
2019-11-21,-0.4669485904276371
2019-11-22,-0.4630652605132623
2019-11-23,-0.0901648672297597
2019-11-24,-0.2599683128297329
2019-11-25,-0.1064587890037468
2019-11-26,-0.5208524664243063
2019-11-27,-0.2226374927494261
2019-11-28,-0.303741590016418
2019-11-29,-0.5498623698949814
2019-11-30,-0.0962849249346898
2019-12-01,0.0573247540742159
2019-12-02,-0.3912881399420174
2019-12-03,-0.1077073030173778
2019-12-04,-0.5762927989164989
2019-12-05,-0.0517650445302327
2019-12-06,-0.193587408401072
2019-12-07,-0.2529832188572203
2019-12-08,0.1970762079581617
2019-12-09,-0.322168854996562
2019-12-10,-0.4977985456585884
2019-12-11,0.2004055625034703
2019-12-12,-0.0298655258957296
2019-12-13,0.1049944873039539
2019-12-14,-0.4069755546748638
2019-12-15,-0.3291364056058228
2019-12-16,-0.0930093776434659
2019-12-17,-0.4029929066697756
2019-12-18,-0.0954472922853061
2019-12-19,-0.1526160257366987
2019-12-20,-0.3121551854225496
2019-12-21,-0.3438244119286537
2019-12-22,-0.0755100746949514
2019-12-23,-0.0499647661215729
2019-12-24,-0.1022726058959961
2019-12-25,-0.0643327310681343
2019-12-26,-0.2501573339104652
2019-12-27,-0.4465887863188982
2019-12-28,0.0227560599644978
2019-12-29,-0.2140390453860163
2019-12-30,-0.4560054540634155
2019-12-31,0.3536229734974248
2020-01-01,0.180865825464328
2020-01-02,-0.0808293662965297
2020-01-03,-0.2573967079321543
2020-01-04,-0.6223761439323425
2020-01-05,-0.1525625400245189
2020-01-06,-0.3738040892141206
2020-01-07,-0.2841383088380098
2020-01-08,-0.3858544614166021
2020-01-09,-0.094492555828765
2020-01-10,-0.3046930597296783
2020-01-11,-0.3426377065479755
2020-01-12,-0.2813293501734734
2020-01-13,-0.2872210659764029
2020-01-14,-0.0660233741456812
2020-01-15,-0.3118742970483644
2020-01-16,-0.1729953955445024
2020-01-17,-0.1552872482687234
2020-01-18,0.2562189319481452
2020-01-19,0.0907620037240641
2020-01-20,-0.1834607481956482
2020-01-21,-0.1887276537716389
2020-01-22,-0.060179954705139
2020-01-23,-0.2537430036813021
2020-01-24,-0.3285798285156488
2020-01-25,-0.1931356055041154
2020-01-26,-0.1226150830360976
2020-01-27,-0.0547929432243109
2020-01-28,-0.3066422333940863
2020-01-29,0.0038169915787875
2020-01-30,-0.3950136266648769
2020-01-31,-0.4153889834880829
2020-02-01,-0.3253329703584313
2020-02-02,-0.3114856715713228
2020-02-03,-0.2413639076985418
2020-02-04,-0.4742997820888247
2020-02-05,-0.181918354332447
2020-02-06,-0.2167224906384945
2020-02-07,-0.1814781745895743
2020-02-08,-0.2283698388685782
2020-02-09,-0.2552787200547755
2020-02-10,-0.3430387481219238
2020-02-11,-0.2790993032130328
2020-02-12,-0.0646562874317168
2020-02-13,-0.3331772315182856
2020-02-14,-0.2414552745010171
2020-02-15,-0.2396088615059852
2020-02-16,-0.1138251639902591
2020-02-17,-0.4430218922595183
2020-02-18,-0.4900581207126379
2020-02-19,0.0136841669678688
2020-02-20,-0.1293948155183058
2020-02-21,-0.2654878795146942
2020-02-22,0.0593531291399683
2020-02-23,-0.0626043193042277
2020-02-24,-0.0970590026117861
2020-02-25,-0.6275934744626284
2020-02-26,-0.1997483552743991
2020-02-27,-0.6112887111625501
2020-02-28,-0.4228337189803521
2020-02-29,-0.3495228629973199
2020-03-01,-0.3271620329469442
2020-03-02,-0.2319028191268444
2020-03-03,-0.4519974365830421
2020-03-04,-0.3044974096119404
2020-03-05,-0.4995680344017112
2020-03-06,-0.0803804833155411
2020-03-07,-0.381946090342743
2020-03-08,-0.3509435107310613
2020-03-09,-0.443866406028208
2020-03-10,-0.1184420771896839
2020-03-11,-0.1735965336007731
2020-03-12,-0.3524628555668251
2020-03-13,-0.0262864571996033
2020-03-14,-0.5254575267434121
2020-03-15,-0.3741362392902374
2020-03-16,-0.4207382566694702
2020-03-17,-0.2200521528720855
2020-03-18,-0.3333772411569953
2020-03-19,-0.4448720093816519
2020-03-20,-0.7234680205583572
2020-03-21,0.0230654397358496
2020-03-22,-0.2055530771613121
2020-03-23,-0.3241847069426016
2020-03-24,0.1206821942081054
2020-03-25,-0.5698358697386888
2020-03-26,-0.5293201677501201
2020-03-27,-0.6414752703160047
2020-03-28,0.0434065178036689
2020-03-29,-0.1979836486279964
2020-03-30,-0.7899964505008289
2020-03-31,-0.3294306962440411
2020-04-01,-0.3844925375147299
2020-04-02,-0.3884549264663032
2020-04-03,-0.0302179136446544
2020-04-04,-0.2019299957901239
2020-04-05,-0.2549514047801494
2020-04-06,-0.5426895562559366
2020-04-07,-0.0187017503711912
2020-04-08,-0.4947360257307688
2020-04-09,-0.1501761643836895
2020-04-10,0.0641002133488655
2020-04-11,-0.5904914829879999
2020-04-12,-0.5029265566595963
2020-04-13,-0.026068240404129
2020-04-14,-0.2406442580478532
2020-04-15,-0.4725222465666858
2020-04-16,-0.3634374644607305
2020-04-17,-0.2363363970071077
2020-04-18,-0.2286616613467534
2020-04-19,0.0910979261000951
2020-04-20,-0.6107348710298538
2020-04-21,-0.264686398829023
2020-04-22,-0.3707161273807287
2020-04-23,-0.4909451113392909
2020-04-24,-0.423799217492342
2020-04-25,-0.4690523035824299
2020-04-26,-0.2673577054270676
2020-04-27,-0.5118459583156638
2020-04-28,-0.5535663152113557
2020-04-29,-0.4482722157346351
2020-04-30,-0.3645430791836518
2020-05-01,-0.4089352610436352
2020-05-02,-0.6752117872238159
2020-05-03,-0.1990842707455158
2020-05-04,-0.4826211608015001
2020-05-05,-0.7333968629439672
2020-05-06,-0.4418963020046552
2020-05-07,-0.2299789019549886
2020-05-08,-0.5350763541646302
2020-05-09,-0.3178265243768692
2020-05-10,-0.1196436183527112
2020-05-11,-0.4600993730127811
2020-05-12,-0.0968647440048781
2020-05-13,-0.4777498617768287
2020-05-14,-0.3399484656337235
2020-05-15,-0.5990384214868149
2020-05-16,-0.5254496410489082
2020-05-17,-0.1434830075928143
2020-05-18,-0.3138717148039076
2020-05-19,-0.1589507837044565
2020-05-20,-0.6216852882733712
2020-05-21,-0.3864951738052898
2020-05-22,-0.5652179580647498
2020-05-23,-0.1134048197418451
2020-05-24,-0.025870815385133
2020-05-25,0.0138475522398948
2020-05-26,0.039141050643391
2020-05-27,-0.3106394095553292
2020-05-28,-0.377549785706732
2020-05-29,-0.2475405596196651
2020-05-30,0.1423845315972963
2020-05-31,-0.2564925327897072
2020-06-01,0.1333168298006058
2020-06-02,-0.3749872073531151
2020-06-03,-0.3991309466461341
2020-06-04,0.1853801650660378
2020-06-05,-0.4236790162200729
2020-06-06,-0.1978466629981994
2020-06-07,-0.0453986997405687
2020-06-08,-0.6311514516445723
2020-06-09,-0.1428112713620066
2020-06-10,-0.4124049315085777
2020-06-11,-0.6686168180571662
2020-06-12,-0.5135194134305824
2020-06-13,-0.1589456954970955
2020-06-14,-0.326197019778192
2020-06-15,-0.3084260441362858
2020-06-16,-0.396424514742998
2020-06-17,0.1375230106392077
2020-06-18,-0.1616221740841865
2020-06-19,0.0411858675735337
2020-06-20,-0.4528259612619877
2020-06-21,-0.4983087543930326
2020-06-22,-0.1842827230381468
2020-06-23,-0.4019782681550298
2020-06-24,-0.2695274076291493
2020-06-25,-0.7043508961796761
2020-06-26,-0.3283452715724707
2020-06-27,-0.338132631778717
2020-06-28,-0.0524329487234353
2020-06-29,-0.3817893653694126
2020-06-30,-0.1941955268383026
2020-07-01,-0.0719058765098452
2020-07-02,-0.4843225454290707
2020-07-03,-0.3899806201457977
2020-07-04,-0.3504682821221649
2020-07-05,-0.2667650806251913
2020-07-06,-0.5724572808378272
2020-07-07,-0.7630662421385447
2020-07-08,-0.2837464718946388
2020-07-09,-0.1363916676491498
2020-07-10,-0.1704004304483533
2020-07-11,-0.0325578649838765
2020-07-12,-0.2957411570740597
2020-07-13,-0.2214948278334405
2020-07-14,-0.1525281102341764
2020-07-15,-0.5338705947829617
2020-07-16,-0.3775043110363185
2020-07-17,-0.4611065089702606
2020-07-18,-0.1985055829087893
2020-07-19,-0.3041225783526897
2020-07-20,0.0142255959411461
2020-07-21,-0.0649574436247348
2020-07-22,-0.2236899189651012
2020-07-23,-0.2579789597254533
2020-07-24,0.4415265761315822
2020-07-25,-0.4993454523384571
2020-07-26,0.0528410947881638
2020-07-27,-0.2306727564760617
2020-07-28,-0.414595251056281
2020-07-29,-0.2103876568950139
2020-07-30,-0.544520576699422
2020-07-31,-0.5596705418494012
2020-08-01,-0.3599396275822073
2020-08-02,0.0565853870163361
2020-08-03,-0.1743058562278747
2020-08-04,-0.1725284539990954
2020-08-05,-0.3250165566802024
2020-08-06,-0.6572093259957101
2020-08-07,0.0522051112992422
2020-08-08,-0.1485781007342868
2020-08-09,-0.1048234954476356
2020-08-10,-0.2227269160664743
2020-08-11,-0.5787174380384386
2020-08-12,-0.5132631629705429
2020-08-13,-0.4632588736712932
2020-08-14,-0.6058602267876267
2020-08-15,0.102724090218544
2020-08-16,-0.6992466911673546
2020-08-17,-0.3652552496641874
2020-08-18,-0.2171276162068049
2020-08-19,-0.0543322220444679
2020-08-20,-0.2748259391103472
2020-08-21,0.4329978078603744
2020-08-22,0.0208694067680173
2020-08-23,-0.411915784701705
2020-08-24,-0.2329572377726435
2020-08-25,-0.1769297026097775
2020-08-26,-0.1414558632442584
2020-08-27,-0.1493385955691337
2020-08-28,-0.2133238153024153
2020-08-29,-0.2649483978748321
2020-08-30,-0.4952358851830165
2020-08-31,-0.0597892499395779
2020-09-01,-0.0869356873962614
2020-09-02,-0.4198162324726581
2020-09-03,-0.3958209715783596
2020-09-04,-0.2756351775024086
2020-09-05,-0.1128011931266103
2020-09-06,-0.4367911452427506
2020-09-07,-0.4452513586729765
2020-09-08,-0.6251192837953568
2020-09-09,-0.2845824286341667
2020-09-10,-0.1607530282603369
2020-09-11,-0.0579154959746769
2020-09-12,-0.157114840777857
2020-09-13,0.0795924104750156
2020-09-14,-0.2425126209855079
2020-09-15,-0.4787624487653374
2020-09-16,-0.0976586557096905
2020-09-17,-0.4006090025816645
2020-09-18,-0.2933337930589914
2020-09-19,-0.1746251719693342
2020-09-20,-0.1264176778495312
2020-09-21,-0.415259168616363
2020-09-22,-0.2805126812309026
2020-09-23,-0.5519686974585056
2020-09-24,-0.4635059550404549
2020-09-25,-0.0350727099925279
2020-09-26,-0.6966234693924586
2020-09-27,-0.7134243448575338
2020-09-28,0.3782848765452702
2020-09-29,-0.1037699710577726
2020-09-30,-0.2321010408076373
2020-10-01,-0.1572061855759885
2020-10-02,-0.5875625303015113
2020-10-03,-0.0963529938211044
2020-10-04,-0.4702947766830523
2020-10-05,-0.27929407954216
2020-10-06,-0.1087703172649655
2020-10-07,-0.3313801921904087
2020-10-08,-0.2806245269519942
2020-10-09,-0.4042149428278208
2020-10-10,-0.3452229760587215
2020-10-11,-0.2413474656641482
2020-10-12,-0.0603408360232909
2020-10-13,-0.4153100575009982
2020-10-14,0.0203758659107344
2020-10-15,-0.4032510751858353
2020-10-16,-0.4558711846669515
2020-10-17,0.013903888563315
2020-10-18,-0.2137288548983633
2020-10-19,-0.2486052326858043
2020-10-20,-0.1476512675484021
2020-10-21,-0.1864673145688497
2020-10-22,-0.3487821608208693
2020-10-23,-0.2792855384759605
2020-10-24,-0.1273919868593414
2020-10-25,-0.1568888686597347
2020-10-26,-0.7539305612444878
2020-10-27,-0.4258298535520832
2020-10-28,-0.2416131258010864
2020-10-29,0.1861495647865992
2020-10-30,-0.5407833486795426
2020-10-31,-0.4556920994073152
2020-11-01,-0.5583886338863522
2020-11-02,0.1914185881614685
2020-11-03,-0.3432827470824122
2020-11-04,-0.4517835557460785
2020-11-05,-0.229458758776838
2020-11-06,-0.0142351001501083
2020-11-07,-0.0895070135593414
2020-11-08,-0.1612138990312815
2020-11-09,0.2590677456723319
2020-11-10,-0.194488735559086
2020-11-11,-0.2581808300954955
2020-11-12,-0.4966692365705967
2020-11-13,0.2292898640036583
2020-11-14,-0.2637838631868362
2020-11-15,0.2094875343821265
2020-11-16,0.4305430863052606
2020-11-17,0.0305995518962541
2020-11-18,0.0095836373666922
2020-11-19,-0.3496737830340862
2020-11-20,-0.04206582903862
2020-11-21,0.0840010374784469
2020-11-22,-0.1790471822023391
2020-11-23,-0.1970274833341439
2020-11-24,0.0667158063087198
2020-11-25,-0.1547589590772986
2020-11-26,-0.761582225561142
2020-11-27,-0.5028975497310361
2020-11-28,-0.4696135558187961
2020-11-29,-0.3153726536441933
2020-11-30,-0.1328209259857733
2020-12-01,-0.1174135276904473
2020-12-02,0.0705291235021182
2020-12-03,0.1683481636324099
2020-12-04,-0.2817273065447807
2020-12-05,-0.3074833124876022
2020-12-06,0.1803201548755168
2020-12-07,-0.0163056928930538
2020-12-08,0.0969218578603532
2020-12-09,-0.3702110136548678
2020-12-10,0.0939849235794761
2020-12-11,-0.426528862863779
2020-12-12,-0.1987134963274002
2020-12-13,-0.422495918503652
2020-12-14,-0.1243251524865627
2020-12-15,-0.0903408591236386
2020-12-16,-0.1636208564043045
2020-12-17,-0.0220281716722708
2020-12-18,-0.5354525577276945
2020-12-19,-0.3009723486999671
2020-12-20,-0.2953342003747821
2020-12-21,-0.5545731662876077
2020-12-22,-0.2535016980643074
2020-12-23,-0.569648114964366
2020-12-24,-0.1077231367429097
2020-12-25,0.0165015868842601
2020-12-26,-0.0283915888518095
2020-12-27,-0.5320518314838409
2020-12-28,-0.2442575991153717
2020-12-29,0.0733207702636718
2020-12-30,0.0421645541985829
2020-12-31,-0.4314210050635867
2021-01-01,-0.7498989760875702
2021-01-02,-0.0058368742465972
2021-01-03,0.4117182393868764
2021-01-04,-0.0435808516210979
2021-01-05,0.2677605578845197
2021-01-06,-0.5508874133229256
2021-01-07,-0.146593480770077
2021-01-08,-0.2304584038044725
2021-01-09,-0.7493118445078532
2021-01-10,0.0557303003966808
2021-01-11,-0.3707120800390839
2021-01-12,-0.0050429983271492
2021-01-13,-0.0507347822189331
2021-01-14,-0.0302684050467279
2021-01-15,-0.5691926702857018
2021-01-16,0.161404937505722
2021-01-17,-0.3231875555855887
2021-01-18,-0.178435817360878
2021-01-19,-0.0714189377339447
2021-01-20,0.1506897643208503
2021-01-21,-0.2791333281035934
2021-01-22,-0.2632333917750253
2021-01-23,-0.2592764552682638
2021-01-24,0.1879106536507606
2021-01-25,-0.1595348300678389
2021-01-26,-0.4936792969703674
2021-01-27,-0.3779300085522912
2021-01-28,-0.1534554939717054
2021-01-29,-0.162029250391892
2021-01-30,-0.1397940069437027
2021-01-31,-0.3818942345678806
2021-02-01,0.3189463888605435
2021-02-02,-0.2956790372729301
2021-02-03,0.0726674695444457
2021-02-04,-0.2407243824318835
2021-02-05,-0.0478887284795443
2021-02-06,-0.3170064687728882
2021-02-07,-0.0453639263287186
2021-02-08,0.0764225381943914
2021-02-09,-0.3773968608842956
2021-02-10,-0.119499302158753
2021-02-11,-0.1702457424253225
2021-02-12,-0.0285140827298164
2021-02-13,-0.2384398269156614
2021-02-14,-0.3987003872171044
2021-02-15,0.3070491262608104
2021-02-16,-0.0521197581494396
2021-02-17,0.0536352111026644
2021-02-18,-0.1666304930113256
2021-02-19,-0.3531910308769771
2021-02-20,-0.0012019326289495
2021-02-21,-0.3093282106247815
2021-02-22,-0.3573507368564606
2021-02-23,-0.2640621659035484
2021-02-24,-0.220356204680034
2021-02-25,-0.1164019610732793
2021-02-26,-0.2049612709217601
2021-02-27,-0.0243394020944833
2021-02-28,-0.1550374871918133
2021-03-01,-0.0975569058209657
2021-03-02,-0.2851611326138178
2021-03-03,0.0718437065520594
2021-03-04,-0.2771703493423187
2021-03-05,0.0473239862670501
2021-03-06,0.1206625532358884
2021-03-07,-0.075707981629031
2021-03-08,-0.0261964978916304
2021-03-09,-0.0705846114350216
2021-03-10,0.0647095814347266
2021-03-11,-0.5592928281985223
2021-03-12,-0.5274268247187137
2021-03-13,-0.3399270229041576
2021-03-14,-0.0978604704141616
2021-03-15,-0.110434867728215
2021-03-16,-0.6054405591761073
2021-03-17,-0.3573584716234888
2021-03-18,-0.3120283332342903
2021-03-19,0.2124617440359933
2021-03-20,-0.5119246244430542
2021-03-21,0.0828608699142932
2021-03-22,-0.2926030507577317
2021-03-23,-0.3692222153767943
2021-03-24,-0.3535135793499648
2021-03-25,-0.3509322727719943
2021-03-26,-0.1437659664079547
2021-03-27,0.0341077297925949
2021-03-28,-0.3110479563474655
2021-03-29,-0.568314222825898
2021-03-30,-0.1185197457671165
2021-03-31,-0.2140016652022799
2021-04-01,0.0933953510089354
2021-04-02,-0.3270473480224609
2021-04-03,-0.2466989128539959
2021-04-04,-0.1949945049626486
2021-04-05,-0.3936941102147102
2021-04-06,-0.2244621455669403
2021-04-07,-0.2556845033541322
2021-04-08,-0.1984278373420238
2021-04-09,-0.1626987901649304
2021-04-10,-0.3656692624092102
2021-04-11,0.090482247620821
